property_id,block_id,seating_type,clue_small_area,trading_name,x_coordinate,y_coordinate,industry_anzsic4_description
584059,1109,Seats - Outdoor,Docklands,Newquay International Buffet,144.9436836,-37.81389091,Cafes and Restaurants
562693,114,Seats - Indoor,Melbourne (CBD),Boost Juice ,144.9599882,-37.80802361,Takeaway Food Services
573414,1108,Seats - Indoor,Docklands,Watermark Docklands,144.9451224,-37.81888389,"Pubs, Taverns and Bars"
103926,17,Seats - Indoor,Melbourne (CBD),Chin Chin Restaurant,144.9703998,-37.81568875,Cafes and Restaurants
102063,28,Seats - Outdoor,Melbourne (CBD),Great Space Cafe,144.9726281,-37.81430616,Cafes and Restaurants
105960,45,Seats - Outdoor,Melbourne (CBD),Chokolait,144.9640121,-37.81488174,Cafes and Restaurants
110987,245,Seats - Outdoor,Carlton,Subway Carlton,144.9642885,-37.80099105,Takeaway Food Services
102067,27,Seats - Outdoor,Melbourne (CBD),Capitano Restaurant and Bar,144.9707498,-37.81492031,Cafes and Restaurants
573925,1109,Seats - Outdoor,Docklands,All Smiles,144.9414051,-37.8153411,Catering Services
102099,23,Seats - Indoor,Melbourne (CBD),Ms Collins,144.9606531,-37.81752882,"Pubs, Taverns and Bars"
106321,524,Seats - Outdoor,Kensington,Grounded House A Coffee Place,144.9294451,-37.79458129,Cafes and Restaurants
105937,33,Seats - Outdoor,Melbourne (CBD),Syracuse Restaurant - Bar ,144.9600859,-37.81638558,Cafes and Restaurants
105707,64,Seats - Indoor,Melbourne (CBD),Claypots Barbarossa,144.9606809,-37.81303978,Cafes and Restaurants
108087,104,Seats - Outdoor,Melbourne (CBD),Phancy Cafe & Catering ,144.9585116,-37.80897917,Cafes and Restaurants
106374,44,Seats - Outdoor,Melbourne (CBD),Dip In Cafe,144.9618186,-37.81514598,Cafes and Restaurants
109437,66,Seats - Indoor,Melbourne (CBD),Gaylord Indian Restaurant,144.9657704,-37.81206133,Cafes and Restaurants
105938,33,Seats - Indoor,Melbourne (CBD),Terrace Deli,144.95955,-37.81660734,Cafes and Restaurants
625840,47,Seats - Outdoor,Melbourne (CBD),Healthy Habits Cafe,144.9701092,-37.81281453,Cafes and Restaurants
576024,1104,Seats - Indoor,Docklands,Dome Bakery Cafe,144.9479753,-37.81925128,Cafes and Restaurants
106144,207,Seats - Indoor,Carlton,Tiamo 2,144.9670792,-37.79817948,Cafes and Restaurants
110145,53,Seats - Indoor,Melbourne (CBD),Lavita Cafe On William ,144.9582309,-37.81492637,Cafes and Restaurants
100508,505,Seats - Indoor,Kensington,Memphis Blues Cafe,144.9349411,-37.79900382,Takeaway Food Services
106112,246,Seats - Outdoor,Carlton,Seasons Provedore,144.9666591,-37.80096704,Takeaway Food Services
109267,35,Seats - Outdoor,Melbourne (CBD),1932 Cafe & Restaurant,144.9661258,-37.81528474,Cafes and Restaurants
106210,218,Seats - Indoor,Carlton,Copperwood ,144.9676,-37.79962339,Cafes and Restaurants
109400,56,Seats - Indoor,Melbourne (CBD),Subway,144.9655719,-37.81270203,Takeaway Food Services
110361,812,Seats - Indoor,Southbank,Sopranos,144.9651132,-37.8225552,Cafes and Restaurants
620312,1110,Seats - Indoor,Docklands,San Churro,144.9378299,-37.81315031,Cafes and Restaurants
111064,252,Seats - Outdoor,Carlton,Killiney Kopitiam ,144.9666993,-37.80443778,Cafes and Restaurants
558180,1103,Seats - Outdoor,Docklands,Arena View Restaurant And Cafe,144.9475776,-37.81656591,Cafes and Restaurants
109285,55,Seats - Indoor,Melbourne (CBD),Sam Sam,144.9650387,-37.81289706,Cafes and Restaurants
106107,246,Seats - Indoor,Carlton,Buenos Aires Steakhouse,144.966488,-37.8011904,Cafes and Restaurants
110606,753,Seats - Outdoor,Southbank,Bear Brass,144.9662623,-37.82066923,Cafes and Restaurants
105726,72,Seats - Indoor,Melbourne (CBD),Demi Tasse ,144.9560169,-37.8134766,Cafes and Restaurants
106228,247,Seats - Outdoor,Carlton,Jauja ,144.9671514,-37.80123703,Takeaway Food Services
105929,34,Seats - Indoor,Melbourne (CBD),Blahnik,144.9632938,-37.81554941,Cafes and Restaurants
101131,46,Seats - Indoor,Melbourne (CBD),KFC,144.9675263,-37.81323955,Cafes and Restaurants
109994,618,Seats - Indoor,East Melbourne,Da Bruno Ristorante Pizza,144.9843025,-37.81583642,Cafes and Restaurants
102109,31,Seats - Outdoor,Melbourne (CBD),Pallet Espresso,144.9543505,-37.81867544,Cafes and Restaurants
102103,22,Seats - Outdoor,Melbourne (CBD),Merchant Osteria Veneta,144.9581185,-37.81853877,Cafes and Restaurants
105300,51,Seats - Indoor,Melbourne (CBD),Shanghai Master Dumpling,144.95526,-37.81608475,Cafes and Restaurants
103978,131,Seats - Indoor,Docklands,Man Mo @ Wtc,144.9536422,-37.82253633,Cafes and Restaurants
105679,67,Seats - Indoor,Melbourne (CBD),Footlights Restaurant,144.96853,-37.81098009,Cafes and Restaurants
105910,38,Seats - Indoor,Melbourne (CBD),East,144.9727065,-37.81290511,Cafes and Restaurants
598269,91,Seats - Outdoor,West Melbourne (Residential),Impresso Cafe,144.9535989,-37.81229604,Cafes and Restaurants
103518,354,Seats - Indoor,North Melbourne,Reynoldo's,144.9500439,-37.80411038,Cafes and Restaurants
105299,41,Seats - Indoor,Melbourne (CBD),Ibis Styles Hotel ,144.9555039,-37.81708323,Accommodation
105479,94,Seats - Indoor,Melbourne (CBD),Schnitz ,144.9590294,-37.81075124,Cafes and Restaurants
103842,353,Seats - Outdoor,North Melbourne,Refs Cafe,144.9484238,-37.79508314,Cafes and Restaurants
103609,87,Seats - Indoor,Melbourne (CBD),Chow City,144.9688949,-37.80907468,Cafes and Restaurants
559022,246,Seats - Outdoor,Carlton,Tigerlily Cafe,144.9657698,-37.80081687,Cafes and Restaurants
105949,42,Seats - Indoor,Melbourne (CBD),Kinship & Co,144.956774,-37.81695942,Takeaway Food Services
573925,1109,Seats - Outdoor,Docklands,Cargo Cafe & Bar,144.9414051,-37.8153411,Cafes and Restaurants
105698,65,Seats - Indoor,Melbourne (CBD),1000 Wat,144.9638386,-37.81245199,Cafes and Restaurants
615281,2546,Seats - Indoor,Kensington,Luncheonette Cafe ,144.9311131,-37.79436218,Cafes and Restaurants
602997,47,Seats - Outdoor,Melbourne (CBD),Urban Deli SX1,144.9701092,-37.81281453,Cafes and Restaurants
106081,266,Seats - Outdoor,Carlton,The Curtin,144.9656988,-37.80619915,"Pubs, Taverns and Bars"
109390,66,Seats - Outdoor,Melbourne (CBD),Goldilocks,144.9651474,-37.81181063,"Pubs, Taverns and Bars"
105913,38,Seats - Indoor,Melbourne (CBD),Sakura Kaiten Sushi,144.9716953,-37.81309819,Cafes and Restaurants
111394,46,Seats - Indoor,Melbourne (CBD),Neapoli Wine Bar,144.9674275,-37.81355434,Cafes and Restaurants
578096,1105,Seats - Outdoor,Docklands,Cafe Saporo,144.9502584,-37.81864992,Cafes and Restaurants
107481,435,Seats - Indoor,West Melbourne (Residential),The Drunken Poet Pty Ltd,144.955498,-37.80666721,"Pubs, Taverns and Bars"
106056,87,Seats - Indoor,Melbourne (CBD),Laksa Bar,144.9684463,-37.80913993,Cafes and Restaurants
575820,802,Seats - Indoor,Southbank,Subway ,144.962154,-37.82167834,Takeaway Food Services
109714,423,Seats - Outdoor,West Melbourne (Residential),Cafe Metsa,144.9499616,-37.80546579,Cafes and Restaurants
106016,74,Seats - Indoor,Melbourne (CBD),Pot Lonsdale,144.9605406,-37.8118146,Cafes and Restaurants
111175,803,Seats - Outdoor,Southbank,The Merrywell,144.9586604,-37.82312164,Cafes and Restaurants
102102,22,Seats - Indoor,Melbourne (CBD),State of Grace,144.9585484,-37.8184145,Cafes and Restaurants
110361,812,Seats - Indoor,Southbank,Southbank Noodle Box,144.9651132,-37.8225552,Takeaway Food Services
109412,46,Seats - Indoor,Melbourne (CBD),Sushi Sushi,144.9662156,-37.8141284,Cafes and Restaurants
614669,2539,Seats - Indoor,Kensington,La Tortilleria,144.9353022,-37.79142203,Cafes and Restaurants
589841,76,Seats - Outdoor,Melbourne (CBD),Papparich,144.9657034,-37.810658,Cafes and Restaurants
101208,56,Seats - Indoor,Melbourne (CBD),Hungry Jack's,144.9677867,-37.81264684,Cafes and Restaurants
603923,78,Seats - Outdoor,Melbourne (CBD),Madame's Kitchen,144.9707325,-37.8091842,Cafes and Restaurants
102092,24,Seats - Indoor,Melbourne (CBD),Klatch,144.9624418,-37.81728432,Cafes and Restaurants
105738,74,Seats - Indoor,Melbourne (CBD),Yami Yami,144.9605306,-37.81240787,Cafes and Restaurants
109848,265,Seats - Indoor,Carlton,Draculas,144.964176,-37.80649729,Cafes and Restaurants
103324,35,Seats - Outdoor,Melbourne (CBD),Mag Nation Pty Ltd,144.9642408,-37.81584627,Newspaper and Book Retailing
632510,1108,Seats - Indoor,Docklands,Viet Rolls Plus,144.9445328,-37.82092961,Cafes and Restaurants
105698,65,Seats - Indoor,Melbourne (CBD),Botica,144.9638386,-37.81245199,Takeaway Food Services
103602,67,Seats - Indoor,Melbourne (CBD),Her Majesty's Theatre,144.9695458,-37.81093839,Performing Arts Venue Operation
104450,245,Seats - Indoor,Carlton,Domino's Pizza,144.9651037,-37.80077102,Takeaway Food Services
110944,866,Seats - Indoor,South Yarra,Fawkner Park Tennis Centre,144.9800012,-37.83804253,Cafes and Restaurants
102117,32,Seats - Outdoor,Melbourne (CBD),Henry & The Fox,144.9574732,-37.81753383,Cafes and Restaurants
101193,55,Seats - Outdoor,Melbourne (CBD),Gekkazan,144.9632879,-37.81360425,Cafes and Restaurants
103978,131,Seats - Indoor,Docklands,Baraonda ,144.9536422,-37.82253633,Takeaway Food Services
108867,427,Seats - Indoor,West Melbourne (Residential),Royal Mail Hotel On Spencer,144.9482732,-37.80844822,"Pubs, Taverns and Bars"
601810,1109,Seats - Indoor,Docklands,James Squire,144.9390269,-37.81517782,Cafes and Restaurants
103177,34,Seats - Indoor,Melbourne (CBD),Kenny's Bakery Cafe,144.9634513,-37.81582211,Takeaway Food Services
105384,62,Seats - Indoor,Melbourne (CBD),Great Western Hotel,144.9554836,-37.81521196,"Pubs, Taverns and Bars"
105746,85,Seats - Indoor,Melbourne (CBD),Mad Mex,144.9630189,-37.81073331,Cafes and Restaurants
602256,571,Seats - Indoor,Kensington,Provata Urban Larder & Cafe,144.9155212,-37.78257294,Cafes and Restaurants
106216,218,Seats - Indoor,Carlton,Cafe Trevi,144.9673485,-37.80004498,Cafes and Restaurants
102715,216,Seats - Indoor,Carlton,Vincent The Dog,144.9692679,-37.79777639,Cafes and Restaurants
105688,66,Seats - Outdoor,Melbourne (CBD),Tsindos Greek Restaurant,144.9665765,-37.81128456,Cafes and Restaurants
111456,619,Seats - Indoor,East Melbourne,The Pavilion,144.9804557,-37.81296163,Cafes and Restaurants
576024,1104,Seats - Outdoor,Docklands,The Nixon Hotel,144.9479753,-37.81925128,"Pubs, Taverns and Bars"
103424,346,Seats - Indoor,North Melbourne,Fandango,144.9494062,-37.80260762,Takeaway Food Services
608590,1110,Seats - Outdoor,Docklands,Buddy Bakery Cafe,144.9375906,-37.81187395,Cafes and Restaurants
101059,259,Seats - Indoor,Carlton,Middle Fish ,144.959001,-37.80257712,Cafes and Restaurants
575820,802,Seats - Indoor,Southbank,Blue Bag,144.962154,-37.82167834,Takeaway Food Services
106374,44,Seats - Indoor,Melbourne (CBD),Dip In Cafe,144.9618186,-37.81514598,Cafes and Restaurants
103810,375,Seats - Indoor,North Melbourne,Little Richard Pizza Bar,144.9558713,-37.80140031,Cafes and Restaurants
105383,62,Seats - Indoor,Melbourne (CBD),Delhi Rocks,144.9553894,-37.81500707,Cafes and Restaurants
105698,65,Seats - Indoor,Melbourne (CBD),Dumplings Plus,144.9638386,-37.81245199,Cafes and Restaurants
111068,252,Seats - Outdoor,Carlton,Saigon Pho Carlton,144.9666993,-37.80443778,Cafes and Restaurants
106206,218,Seats - Indoor,Carlton,DOC Espresso,144.9674735,-37.79932164,Cafes and Restaurants
103401,345,Seats - Indoor,North Melbourne,S & J Sushi Noodle Town,144.9488818,-37.80430161,Cafes and Restaurants
103980,1112,Seats - Outdoor,Docklands,Sea on Quay,144.9525486,-37.82290352,Cafes and Restaurants
110606,753,Seats - Outdoor,Southbank,Lindt Chocolat Cafe,144.9662623,-37.82066923,Cafes and Restaurants
108079,63,Seats - Indoor,Melbourne (CBD),Caterina's Cucina E Bar,144.9597543,-37.81355361,Cafes and Restaurants
105915,37,Seats - Indoor,Melbourne (CBD),Harry's At Stamford ,144.9697676,-37.8136886,Cafes and Restaurants
103918,18,Seats - Outdoor,Melbourne (CBD),Cecconi's Cantina,144.9725123,-37.81506474,Cafes and Restaurants
599505,1103,Seats - Indoor,Docklands,De Gusto - Takeaway,144.947217,-37.81817241,Takeaway Food Services
102103,22,Seats - Indoor,Melbourne (CBD),Eclipse Coffee,144.9581185,-37.81853877,Cafes and Restaurants
103592,17,Seats - Indoor,Melbourne (CBD),The Lobby Cafe,144.9717262,-37.81546152,Cafes and Restaurants
105704,64,Seats - Indoor,Melbourne (CBD),Sun Moth Canteen & Bar,144.9614648,-37.81291055,Cafes and Restaurants
602997,47,Seats - Indoor,Melbourne (CBD),Mabrown Curry House,144.9701092,-37.81281453,Cafes and Restaurants
500323,95,Seats - Indoor,Melbourne (CBD),We Cafe,144.9626101,-37.80894099,Cafes and Restaurants
110845,1101,Seats - Outdoor,Docklands,Espresso Hub,144.9530968,-37.81969578,Cafes and Restaurants
578319,6,Seats - Indoor,Melbourne (CBD),Chocolate Buddha,144.9699175,-37.81784465,Cafes and Restaurants
103201,74,Seats - Indoor,Melbourne (CBD),Oriental Spoon,144.9617094,-37.81179183,Cafes and Restaurants
102094,23,Seats - Indoor,Melbourne (CBD),The Old Chamber ,144.961439,-37.8173062,Cafes and Restaurants
101144,45,Seats - Outdoor,Melbourne (CBD),Koko Black,144.964049,-37.81458812,Confectionery Manufacturing
111066,252,Seats - Outdoor,Carlton,Ying Thai 2,144.9666993,-37.80443778,Cafes and Restaurants
108622,710,Seats - Indoor,Melbourne (Remainder),Earl Canteen,144.975942,-37.83587066,Cafes and Restaurants
609487,1105,Seats - Indoor,Docklands,The Hof Downtown,144.9489519,-37.81914692,Cafes and Restaurants
110708,72,Seats - Indoor,Melbourne (CBD),Mr Nice Guy,144.9560169,-37.8134766,Cafes and Restaurants
664633,270,Seats - Outdoor,Parkville,Castro's Kiosk,144.9612468,-37.79739836,Takeaway Food Services
103248,362,Seats - Indoor,North Melbourne,Cafe Perri & Perri Cine Video and Photography,144.9581215,-37.80434979,Cafes and Restaurants
606461,21,Seats - Indoor,Melbourne (CBD),Krispy Kreme Australia Pty Ltd,144.95469,-37.81929312,Bakery Product Manufacturing (Non-factory based)
100339,644,Seats - Indoor,East Melbourne,Albert St Deli,144.9746801,-37.80907045,Cafes and Restaurants
598658,1104,Seats - Outdoor,Docklands,Six Drops Coffee House,144.9479753,-37.81925128,Cafes and Restaurants
110542,804,Seats - Outdoor,Southbank,Common Man,144.9523782,-37.82539976,Cafes and Restaurants
103144,215,Seats - Indoor,Carlton,Campos Coffee,144.96981,-37.79715068,Cafes and Restaurants
103631,87,Seats - Indoor,Melbourne (CBD),Fraser Place Melbourne,144.9680776,-37.80895368,Accommodation
603923,78,Seats - Outdoor,Melbourne (CBD),Bluebag,144.9707325,-37.8091842,Cafes and Restaurants
105707,64,Seats - Indoor,Melbourne (CBD),A25,144.9606809,-37.81303978,Cafes and Restaurants
103403,345,Seats - Outdoor,North Melbourne,Char Siu House,144.9490851,-37.80412429,Cafes and Restaurants
101204,56,Seats - Outdoor,Melbourne (CBD),Chatime,144.9672768,-37.8124312,Takeaway Food Services
105635,368,Seats - Indoor,North Melbourne,Cafe Trutrack,144.9514854,-37.80284239,Cafes and Restaurants
105690,66,Seats - Indoor,Melbourne (CBD),Carribbean Grilled Fish by China Chilli,144.9663534,-37.81133175,Cafes and Restaurants
103691,206,Seats - Indoor,Carlton,Thresherman's Bakehouse,144.9667269,-37.79886072,Cafes and Restaurants
103524,354,Seats - Outdoor,North Melbourne,Crumbs Organic Bakehouse,144.9496466,-37.80471334,Takeaway Food Services
108862,430,Seats - Outdoor,West Melbourne (Residential),Pizza Max ,144.9487028,-37.80894762,Takeaway Food Services
105687,66,Seats - Indoor,Melbourne (CBD),@T Ease,144.9666305,-37.8112684,Cafes and Restaurants
102123,33,Seats - Indoor,Melbourne (CBD),Oli & Levi Espresso,144.959442,-37.81730302,Takeaway Food Services
108108,54,Seats - Indoor,Melbourne (CBD),NY Deli,144.9610146,-37.81453148,Cafes and Restaurants
108089,94,Seats - Outdoor,Melbourne (CBD),Stassi Cafe,144.9592377,-37.81024912,Cafes and Restaurants
575821,802,Seats - Outdoor,Southbank,Pellaroma Cafe Bar ,144.962643,-37.82221927,Cafes and Restaurants
560261,773,Seats - Outdoor,Docklands,Hooks @ The Yarra,144.9476471,-37.82461477,Cafes and Restaurants
102002,613,Seats - Outdoor,East Melbourne,Square & Compass,144.9841154,-37.80970632,Cafes and Restaurants
101693,246,Seats - Indoor,Carlton,Jokamz,144.9656265,-37.80132569,Cafes and Restaurants
511516,114,Seats - Indoor,Melbourne (CBD),Kitchen Inn,144.9599695,-37.807983,Cafes and Restaurants
103617,97,Seats - Outdoor,Melbourne (CBD),Thailicious,144.9681732,-37.80752222,Cafes and Restaurants
106118,206,Seats - Outdoor,Carlton,Papa Gino's Pizza Restaurant,144.9667173,-37.80018973,Cafes and Restaurants
104242,606,Seats - Outdoor,East Melbourne,George Street Cafe,144.9881843,-37.81575788,Cafes and Restaurants
613252,1108,Seats - Indoor,Docklands,A25,144.9458305,-37.821044,Cafes and Restaurants
110343,806,Seats - Indoor,Southbank,Mr Hive Kitchen & Bar,144.9583432,-37.82559096,Cafes and Restaurants
103307,95,Seats - Indoor,Melbourne (CBD),Nando's ,144.9614913,-37.80985709,Cafes and Restaurants
664636,270,Seats - Indoor,Parkville,Tsubu Bar,144.9612468,-37.79739836,Cafes and Restaurants
105873,64,Seats - Indoor,Melbourne (CBD),+39 Pizzeria & Antipasteria,144.9617496,-37.81327298,Cafes and Restaurants
105460,82,Seats - Indoor,Melbourne (CBD),Atrium 485,144.9549514,-37.81275166,Takeaway Food Services
597955,660,Seats - Outdoor,Melbourne (Remainder),Edwin's Cafe,144.9823854,-37.82487806,Cafes and Restaurants
106105,246,Seats - Outdoor,Carlton,Cafe Cavallino,144.9664967,-37.80144374,Cafes and Restaurants
111268,559,Seats - Outdoor,Kensington,Al Capone's Pizzeria,144.9194456,-37.79170781,Cafes and Restaurants
108624,710,Seats - Indoor,Melbourne (Remainder),McDonald's,144.976192,-37.83615254,Cafes and Restaurants
103611,87,Seats - Indoor,Melbourne (CBD),Decoy Art House Cafe,144.968788,-37.80884782,Cafes and Restaurants
597190,803,Seats - Indoor,Southbank,The Fat Duck,144.9586604,-37.82312164,Cafes and Restaurants
102137,34,Seats - Indoor,Melbourne (CBD),Cafenatics Equitable Place,144.9633433,-37.81611256,Cafes and Restaurants
102115,32,Seats - Outdoor,Melbourne (CBD),Mr Mason,144.9568348,-37.81767359,Cafes and Restaurants
105851,54,Seats - Outdoor,Melbourne (CBD),Triim,144.9612043,-37.8138513,Cafes and Restaurants
108593,17,Seats - Indoor,Melbourne (CBD),Lucy Liu's Kitchen & Bar,144.9698948,-37.81599798,Cafes and Restaurants
633373,212,Seats - Indoor,Carlton,Providence Cafe & Eatery,144.9706731,-37.79365073,Cafes and Restaurants
101106,48,Seats - Indoor,Melbourne (CBD),Society Cafe,144.9723947,-37.81181007,Cafes and Restaurants
103694,206,Seats - Indoor,Carlton,New York Minute,144.9662956,-37.7988135,Cafes and Restaurants
103311,85,Seats - Indoor,Melbourne (CBD),Fourteen On 10,144.9620613,-37.81084464,Cafes and Restaurants
103606,67,Seats - Indoor,Melbourne (CBD),Curry Bowl,144.9694513,-37.81037184,Takeaway Food Services
105849,54,Seats - Outdoor,Melbourne (CBD),Ume Sushi House,144.961463,-37.81377588,Cafes and Restaurants
612820,52,Seats - Indoor,Melbourne (CBD),Sakae,144.9573923,-37.81531863,Cafes and Restaurants
589841,76,Seats - Outdoor,Melbourne (CBD),Movenpick Icecream,144.9657034,-37.810658,Cafes and Restaurants
105489,95,Seats - Indoor,Melbourne (CBD),Yami Yami 3 ,144.96321,-37.80953222,Cafes and Restaurants
575820,802,Seats - Indoor,Southbank,Suni Sushi Bar,144.962154,-37.82167834,Cafes and Restaurants
103070,223,Seats - Outdoor,Carlton,Soap Bar,144.9724194,-37.79790085,Laundry and Dry-Cleaning Services
664631,270,Seats - Indoor,Parkville,Professor Court Cafe,144.9612468,-37.79739836,Takeaway Food Services
